id,width,height,aspect,is_jpeg,filesize
img_00571,1685,1203,1.400665004156276,0,1061110
img_00572,1685,1203,1.400665004156276,0,612421
img_00573,1685,1203,1.400665004156276,0,1226665
img_00574,1685,1203,1.400665004156276,0,2007138
img_00575,1685,1203,1.400665004156276,0,2272715
img_00576,1685,1203,1.400665004156276,0,27161
img_00577,1685,1203,1.400665004156276,0,1566671
img_00578,1685,1203,1.400665004156276,0,22774
img_00579,1685,1203,1.400665004156276,0,674942
img_00580,1685,1203,1.400665004156276,0,1244901
img_00581,1685,1203,1.400665004156276,0,37918
img_00582,1685,1203,1.400665004156276,0,417871
img_00583,1685,1203,1.400665004156276,0,1318346
img_00584,1685,1203,1.400665004156276,0,772832
img_00585,1685,1203,1.400665004156276,0,15494
img_00586,1685,1203,1.400665004156276,0,1552132
img_00587,1685,1203,1.400665004156276,0,725336
img_00588,1685,1203,1.400665004156276,0,1166089
img_00589,1685,1203,1.400665004156276,0,1123882
img_00590,1685,1203,1.400665004156276,0,1435852
img_00591,1685,1203,1.400665004156276,0,1654921
img_00592,1685,1203,1.400665004156276,0,847356
img_00593,1685,1203,1.400665004156276,0,1374736
img_00594,1685,1203,1.400665004156276,0,546970
img_00595,1685,1203,1.400665004156276,0,335362
img_00596,1685,1203,1.400665004156276,0,643701
img_00597,1685,1203,1.400665004156276,0,27161
img_00598,1685,1203,1.400665004156276,0,1566671
img_00599,1685,1203,1.400665004156276,0,1566671
img_00600,1685,1203,1.400665004156276,0,24432
img_00601,1685,1203,1.400665004156276,0,1241414
img_00602,1685,1203,1.400665004156276,0,689604
img_00603,1685,1203,1.400665004156276,0,208366
img_00604,1685,1203,1.400665004156276,0,740245
img_00605,1685,1203,1.400665004156276,0,36452
img_00606,1685,1203,1.400665004156276,0,663965
img_00607,1685,1203,1.400665004156276,0,26894
img_00608,1685,1203,1.400665004156276,0,2624236
img_00609,1685,1203,1.400665004156276,0,654051
img_00610,1685,1203,1.400665004156276,0,1845744
img_00611,1685,1203,1.400665004156276,0,2483670
img_00612,1685,1203,1.400665004156276,0,425481
img_00613,1685,1203,1.400665004156276,0,189015
img_00614,1685,1203,1.400665004156276,0,253023
img_00615,1685,1203,1.400665004156276,0,1434810
img_00616,1685,1203,1.400665004156276,0,463381
img_00617,1685,1203,1.400665004156276,0,938261
img_00618,1685,1203,1.400665004156276,0,333413
img_00619,1685,1203,1.400665004156276,0,1316803
img_00620,1685,1203,1.400665004156276,0,1129438
img_00621,1685,1203,1.400665004156276,0,247115
img_00622,1685,1203,1.400665004156276,0,1314995
img_00623,1685,1203,1.400665004156276,0,333413
img_00624,1685,1203,1.400665004156276,0,2393275
img_00625,1685,1203,1.400665004156276,0,167053
img_00626,1685,1203,1.400665004156276,0,461787
img_00627,1685,1203,1.400665004156276,0,1321450
img_00628,1685,1203,1.400665004156276,0,1241183
img_00629,1685,1203,1.400665004156276,0,1199904
img_00630,1685,1203,1.400665004156276,0,847312
img_00631,1685,1203,1.400665004156276,0,1317212
img_00632,1685,1203,1.400665004156276,0,1949064
img_00633,1685,1203,1.400665004156276,0,298346
img_00634,1685,1203,1.400665004156276,0,1952854
img_00635,1685,1203,1.400665004156276,0,1949064
img_00636,1685,1203,1.400665004156276,0,1949064
img_00637,1685,1203,1.400665004156276,0,2624236
img_00638,1685,1203,1.400665004156276,0,1109468
img_00639,1685,1203,1.400665004156276,0,1317212
img_00640,1685,1203,1.400665004156276,0,1519043
img_00641,1685,1203,1.400665004156276,0,1519043
img_00642,1685,1203,1.400665004156276,0,1519043
img_00643,1685,1203,1.400665004156276,0,1519043
img_00644,1685,1203,1.400665004156276,0,1129021
img_00645,1685,1203,1.400665004156276,0,1067878
img_00646,1685,1203,1.400665004156276,0,1602451
img_00647,1685,1203,1.400665004156276,0,1519043
img_00648,1685,1203,1.400665004156276,0,39175
img_00649,1685,1203,1.400665004156276,0,979036
img_00650,1685,1203,1.400665004156276,0,341976
img_00651,1685,1203,1.400665004156276,0,1599429
img_00652,1685,1203,1.400665004156276,0,1572786
img_00653,1685,1203,1.400665004156276,0,1316803
img_00654,1685,1203,1.400665004156276,0,78955
img_00655,1685,1203,1.400665004156276,0,1152122
img_00656,1685,1203,1.400665004156276,0,847275
img_00657,1685,1203,1.400665004156276,0,1367094
img_00658,1685,1203,1.400665004156276,0,161424
img_00659,1685,1203,1.400665004156276,0,1674462
img_00660,1685,1203,1.400665004156276,0,208066
img_00661,1685,1203,1.400665004156276,0,27161
img_00662,1685,1203,1.400665004156276,0,679978
img_00663,1685,1203,1.400665004156276,0,836563
img_00664,1685,1203,1.400665004156276,0,1151214
img_00665,1685,1203,1.400665004156276,0,39175
img_00666,1685,1203,1.400665004156276,0,165593
img_00667,1685,1203,1.400665004156276,0,165668
img_00668,1685,1203,1.400665004156276,0,1644325
img_00669,1685,1203,1.400665004156276,0,1859485
img_00670,1685,1203,1.400665004156276,0,1484429
img_00671,1685,1203,1.400665004156276,0,584281
img_00672,1685,1203,1.400665004156276,0,458802
img_00673,1685,1203,1.400665004156276,0,38296
img_00674,1685,1203,1.400665004156276,0,1847259
img_00675,1685,1203,1.400665004156276,0,57844
img_00676,1685,1203,1.400665004156276,0,492177
img_00677,1685,1203,1.400665004156276,0,740245
img_00678,1685,1203,1.400665004156276,0,49720
img_00679,1685,1203,1.400665004156276,0,104193
img_00680,1685,1203,1.400665004156276,0,27161
img_00681,1685,1203,1.400665004156276,0,1869693
img_00682,1685,1203,1.400665004156276,0,2047787
img_00683,1685,1203,1.400665004156276,0,561783
img_00684,1685,1203,1.400665004156276,0,1061522
img_00685,1685,1203,1.400665004156276,0,1700477
img_00686,1685,1203,1.400665004156276,0,1082454
img_00687,1685,1203,1.400665004156276,0,17474
img_00688,1685,1203,1.400665004156276,0,1469425
img_00689,1685,1203,1.400665004156276,0,1650775
img_00690,1685,1203,1.400665004156276,0,341379
img_00691,1685,1203,1.400665004156276,0,984039
img_00692,1685,1203,1.400665004156276,0,631099
img_00693,1685,1203,1.400665004156276,0,1031261
img_00694,1685,1203,1.400665004156276,0,653211
img_00695,1685,1203,1.400665004156276,0,27161
img_00696,1685,1258,1.3394276629570747,0,44966
img_00697,1685,1203,1.400665004156276,0,2164146
img_00698,1685,1203,1.400665004156276,0,19135
img_00699,1685,1203,1.400665004156276,0,172567
img_00700,1685,1203,1.400665004156276,0,89883
img_00701,1685,1203,1.400665004156276,0,258465
img_00702,1685,1203,1.400665004156276,0,740245
img_00703,1685,1203,1.400665004156276,0,1006625
img_00704,1685,1203,1.400665004156276,0,115696
img_00705,1685,1203,1.400665004156276,0,337216
img_00706,1685,1203,1.400665004156276,0,860286
img_00707,1685,1203,1.400665004156276,0,1307417
img_00708,1685,1203,1.400665004156276,0,170217
img_00709,1685,1203,1.400665004156276,0,35195
img_00710,1685,1203,1.400665004156276,0,36377
img_00711,1685,1203,1.400665004156276,0,1587024
img_00712,1685,1203,1.400665004156276,0,2125690
img_00713,1685,1203,1.400665004156276,0,1074898
img_00714,1685,1203,1.400665004156276,0,446059
img_00715,1685,1203,1.400665004156276,0,1983721
img_00716,1685,1203,1.400665004156276,0,1434810
img_00717,1685,1203,1.400665004156276,0,393790
img_00718,1685,1203,1.400665004156276,0,898532
img_00719,1685,1203,1.400665004156276,0,206592
img_00720,1685,1203,1.400665004156276,0,1374065
img_00721,1685,1203,1.400665004156276,0,677342
img_00722,1685,1203,1.400665004156276,0,475151
img_00723,1685,1203,1.400665004156276,0,942139
img_00724,1685,1203,1.400665004156276,0,3744338
img_00725,1685,1203,1.400665004156276,0,917423
img_00726,1685,1203,1.400665004156276,0,1592694
img_00727,1685,1203,1.400665004156276,0,1872260
img_00728,1685,1203,1.400665004156276,0,2624236
img_00729,1685,1203,1.400665004156276,0,1296767
img_00730,1685,1203,1.400665004156276,0,1296767
img_00731,1685,1203,1.400665004156276,0,1296767
img_00732,1685,1203,1.400665004156276,0,1265347
img_00733,1685,1203,1.400665004156276,0,1296767
img_00734,1685,1203,1.400665004156276,0,1296767
img_00735,1685,1203,1.400665004156276,0,1296767
img_00736,1685,1203,1.400665004156276,0,1516010
img_00737,1685,1203,1.400665004156276,0,695552
img_00738,1685,1203,1.400665004156276,0,1051304
img_00739,1685,1203,1.400665004156276,0,777874
img_00740,1685,1203,1.400665004156276,0,1325763
img_00741,1685,1203,1.400665004156276,0,1325763
img_00742,1685,1203,1.400665004156276,0,1325763
img_00743,1685,1203,1.400665004156276,0,1811149
img_00744,1685,1203,1.400665004156276,0,1382834
img_00745,1685,1203,1.400665004156276,0,1922995
img_00746,1685,1203,1.400665004156276,0,26894
img_00747,1685,1203,1.400665004156276,0,17742
img_00748,1685,1203,1.400665004156276,0,1382834
img_00749,1685,1203,1.400665004156276,0,1117155
img_00750,1685,1203,1.400665004156276,0,359312
img_00751,1685,1203,1.400665004156276,0,172254
img_00752,1685,1203,1.400665004156276,0,1171623
img_00753,1685,1203,1.400665004156276,0,740245
img_00754,1685,1203,1.400665004156276,0,318592
img_00755,1685,1203,1.400665004156276,0,318592
img_00756,1685,1203,1.400665004156276,0,1714825
img_00757,1685,1203,1.400665004156276,0,2051757
img_00758,1685,1203,1.400665004156276,0,32179
img_00759,1685,1203,1.400665004156276,0,36527
img_00760,1685,1203,1.400665004156276,0,1028067
img_00761,1685,1203,1.400665004156276,0,27161
img_00762,1685,1203,1.400665004156276,0,764787
img_00763,1685,1203,1.400665004156276,0,26894
img_00764,1685,1203,1.400665004156276,0,1452928
img_00765,1685,1203,1.400665004156276,0,1908408
img_00766,1685,1203,1.400665004156276,0,148867
img_00767,1685,1203,1.400665004156276,0,27161
img_00768,1685,1203,1.400665004156276,0,82914
img_00769,1685,1203,1.400665004156276,0,1317327
img_00770,1685,1203,1.400665004156276,0,29663
img_00771,1685,1203,1.400665004156276,0,1294769
img_00772,1685,1203,1.400665004156276,0,1382834
img_00773,1685,1203,1.400665004156276,0,2236985
img_00774,1685,1203,1.400665004156276,0,2119862
img_00775,1685,1203,1.400665004156276,0,2119862
img_00776,1685,1203,1.400665004156276,0,19135
img_00777,1685,1203,1.400665004156276,0,1249115
img_00778,1685,1203,1.400665004156276,0,291910
img_00779,1685,1203,1.400665004156276,0,81803
img_00780,1685,1203,1.400665004156276,0,1653047
img_00781,1685,1203,1.400665004156276,0,30591
img_00782,1685,1203,1.400665004156276,0,53207
img_00783,1685,1203,1.400665004156276,0,94510
img_00784,1685,1203,1.400665004156276,0,1382834
img_00785,1685,1203,1.400665004156276,0,1703241
img_00786,1685,1203,1.400665004156276,0,1382834
img_00787,1685,1203,1.400665004156276,0,44157
img_00788,1685,1203,1.400665004156276,0,1158362
img_00789,1685,1203,1.400665004156276,0,524411
img_00790,1685,1203,1.400665004156276,0,719748
img_00791,1685,1203,1.400665004156276,0,2119862
img_00792,1685,1203,1.400665004156276,0,2119862
img_00793,1685,1203,1.400665004156276,0,1219802
img_00794,1685,1203,1.400665004156276,0,2119862
img_00795,1685,1203,1.400665004156276,0,1220355
img_00796,1685,1203,1.400665004156276,0,2119862
img_00797,1685,1203,1.400665004156276,0,1220084
img_00798,1685,1203,1.400665004156276,0,1945646
img_00799,1685,1203,1.400665004156276,0,506405
img_00800,1685,1203,1.400665004156276,0,578460
img_00801,1685,1203,1.400665004156276,0,2483670
img_00802,1685,1203,1.400665004156276,0,1645940
img_00803,1685,1203,1.400665004156276,0,1246872
img_00804,1685,1203,1.400665004156276,0,1317212
img_00805,1685,1203,1.400665004156276,0,2314889
img_00806,1685,1203,1.400665004156276,0,1075244
img_00807,1685,1203,1.400665004156276,0,1093601
img_00808,1685,1203,1.400665004156276,0,1382834
img_00809,1685,1203,1.400665004156276,0,1290629
img_00810,1685,1203,1.400665004156276,0,27161
img_00811,1685,1203,1.400665004156276,0,1372338
img_00812,1685,1203,1.400665004156276,0,1382834
img_00813,1685,1203,1.400665004156276,0,1382834
img_00814,1685,1203,1.400665004156276,0,1382834
img_00815,1685,1203,1.400665004156276,0,1382834
img_00816,1685,1203,1.400665004156276,0,528828
img_00817,1685,1203,1.400665004156276,0,1382834
img_00818,1685,1203,1.400665004156276,0,528828
img_00819,1685,1203,1.400665004156276,0,1382834
img_00820,1685,1203,1.400665004156276,0,573145
img_00821,1685,1203,1.400665004156276,0,1382834
img_00822,1685,1203,1.400665004156276,0,1382834
img_00823,1685,1203,1.400665004156276,0,528828
img_00824,1685,1203,1.400665004156276,0,2203325
img_00825,1685,1203,1.400665004156276,0,528828
img_00826,1685,1203,1.400665004156276,0,30632
img_00827,1685,1203,1.400665004156276,0,1382834
img_00828,1685,1203,1.400665004156276,0,1382834
img_00829,1685,1203,1.400665004156276,0,1382834
img_00830,1685,1203,1.400665004156276,0,1382834
img_00831,1685,1203,1.400665004156276,0,528828
img_00832,1685,1203,1.400665004156276,0,528828
img_00833,1685,1203,1.400665004156276,0,1382834
img_00834,1685,1203,1.400665004156276,0,1382834
img_00835,1685,1203,1.400665004156276,0,1290629
img_00836,1685,1203,1.400665004156276,0,128626
img_00837,1685,1203,1.400665004156276,0,528828
img_00838,1685,1203,1.400665004156276,0,1223169
img_00839,1685,1203,1.400665004156276,0,2119862
img_00840,1685,1203,1.400665004156276,0,2119862
img_00841,1685,1203,1.400665004156276,0,1227363
img_00842,1685,1203,1.400665004156276,0,1219018
img_00843,1685,1203,1.400665004156276,0,1580694
img_00844,1685,1203,1.400665004156276,0,740245
img_00845,1685,1203,1.400665004156276,0,36452
img_00846,1685,1203,1.400665004156276,0,2197732
img_00847,1685,1203,1.400665004156276,0,1418417
img_00848,1685,1203,1.400665004156276,0,2197732
img_00849,1685,1203,1.400665004156276,0,359312
img_00850,1685,1203,1.400665004156276,0,946822
img_00851,1685,1203,1.400665004156276,0,462820
img_00852,1685,1203,1.400665004156276,0,435866
img_00853,1685,1203,1.400665004156276,0,111602
img_00854,1685,1203,1.400665004156276,0,1313980
img_00855,1685,1203,1.400665004156276,0,1994844
img_00856,1685,1203,1.400665004156276,0,36452
img_00857,1685,1203,1.400665004156276,0,36452
img_00858,1685,1203,1.400665004156276,0,318592
img_00859,1685,1203,1.400665004156276,0,89883
img_00860,1685,1203,1.400665004156276,0,21891
img_00861,1685,1203,1.400665004156276,0,15749
img_00862,1685,1203,1.400665004156276,0,318592
img_00863,1685,1203,1.400665004156276,0,2171279
img_00864,1685,1203,1.400665004156276,0,14258
img_00865,1685,1203,1.400665004156276,0,467407
img_00866,1685,1203,1.400665004156276,0,3466521
img_00867,1685,1203,1.400665004156276,0,1435786
img_00868,1685,1203,1.400665004156276,0,1258372
img_00869,1685,1203,1.400665004156276,0,62138
img_00870,1685,1203,1.400665004156276,0,16085
img_00871,1685,1203,1.400665004156276,0,1742355
img_00872,1685,1203,1.400665004156276,0,1003344
img_00873,1685,1203,1.400665004156276,0,1273353
img_00874,1685,1203,1.400665004156276,0,1800099
img_00875,1685,1203,1.400665004156276,0,170608
img_00876,1685,1203,1.400665004156276,0,1550200
img_00877,1685,1203,1.400665004156276,0,97414
img_00878,1685,1203,1.400665004156276,0,1814855
img_00879,1685,1203,1.400665004156276,0,190291
img_00880,1685,1203,1.400665004156276,0,190291
img_00881,1685,1203,1.400665004156276,0,190291
img_00882,1685,1203,1.400665004156276,0,190291
img_00883,1685,1203,1.400665004156276,0,74005
img_00884,1685,1203,1.400665004156276,0,894458
img_00885,1685,1203,1.400665004156276,0,1712920
img_00886,1685,1203,1.400665004156276,0,990703
img_00887,1685,1203,1.400665004156276,0,457779
img_00888,1685,1203,1.400665004156276,0,1282583
img_00889,1685,1203,1.400665004156276,0,56004
img_00890,1685,1203,1.400665004156276,0,549552
img_00891,1685,1203,1.400665004156276,0,29072
img_00892,1685,1203,1.400665004156276,0,1219593
img_00893,1685,1203,1.400665004156276,0,17742
img_00894,1685,1203,1.400665004156276,0,341379
img_00895,1685,1203,1.400665004156276,0,350069
img_00896,1685,1203,1.400665004156276,0,350069
img_00897,1685,1203,1.400665004156276,0,1070852
img_00898,1685,1203,1.400665004156276,0,718802
img_00899,1685,1203,1.400665004156276,0,896157
img_00900,1685,1203,1.400665004156276,0,1664443
img_00901,1685,1203,1.400665004156276,0,129315
img_00902,1685,1203,1.400665004156276,0,636272
img_00903,1685,1203,1.400665004156276,0,636281
img_00904,1685,1203,1.400665004156276,0,636170
img_00905,1685,1203,1.400665004156276,0,646261
img_00906,1685,1203,1.400665004156276,0,637047
img_00907,1685,1203,1.400665004156276,0,2483670
img_00908,1685,1203,1.400665004156276,0,742548
img_00909,1685,1203,1.400665004156276,0,417871
img_00910,1685,1203,1.400665004156276,0,341379
img_00911,1685,1203,1.400665004156276,0,1691306
img_00912,1685,1203,1.400665004156276,0,1062384
img_00913,1685,1203,1.400665004156276,0,1055475
img_00914,1685,1203,1.400665004156276,0,490105
img_00915,1685,1203,1.400665004156276,0,94510
img_00916,1685,1203,1.400665004156276,0,291780
img_00917,1685,1203,1.400665004156276,0,39601
img_00918,1685,1203,1.400665004156276,0,1024881
img_00919,1685,1203,1.400665004156276,0,696852
img_00920,1685,1203,1.400665004156276,0,27161
img_00921,1685,1203,1.400665004156276,0,26894
img_00922,1685,1203,1.400665004156276,0,184370
img_00923,1685,1203,1.400665004156276,0,544914
img_00924,1685,1203,1.400665004156276,0,2879823
img_00925,1685,1203,1.400665004156276,0,461778
img_00926,1685,1203,1.400665004156276,0,1641504
img_00927,1685,1203,1.400665004156276,0,170608
img_00928,1685,1203,1.400665004156276,0,28233
img_00929,1685,1203,1.400665004156276,0,417871
img_00930,1685,1203,1.400665004156276,0,1110573
img_00931,1685,1203,1.400665004156276,0,1200327
img_00932,1685,1203,1.400665004156276,0,20245
img_00933,1685,1203,1.400665004156276,0,20245
img_00934,1685,1203,1.400665004156276,0,20245
img_00935,1685,1203,1.400665004156276,0,1831513
img_00936,1685,1203,1.400665004156276,0,734584
img_00937,1685,1203,1.400665004156276,0,1831513
img_00938,1685,1203,1.400665004156276,0,871804
img_00939,1685,1203,1.400665004156276,0,1449017
img_00940,1685,1203,1.400665004156276,0,150497
img_00941,1685,1203,1.400665004156276,0,26894
img_00942,1685,1203,1.400665004156276,0,502471
img_00943,1685,1203,1.400665004156276,0,938151
img_00944,1685,1203,1.400665004156276,0,917423
img_00945,1685,1203,1.400665004156276,0,1434810
img_00946,1685,1203,1.400665004156276,0,26894
img_00947,1685,1203,1.400665004156276,0,1119159
img_00948,1685,1203,1.400665004156276,0,852452
img_00949,1685,1203,1.400665004156276,0,59814
img_00950,1685,1203,1.400665004156276,0,1763311
img_00951,1685,1203,1.400665004156276,0,1163923
img_00952,1685,1203,1.400665004156276,0,225299
img_00953,1685,1203,1.400665004156276,0,1285122
img_00954,1685,1203,1.400665004156276,0,1321663
img_00955,1685,1203,1.400665004156276,0,2732527
img_00956,1685,1203,1.400665004156276,0,2495493
img_00957,1685,1203,1.400665004156276,0,575178
img_00958,1685,1203,1.400665004156276,0,525512
img_00959,1685,1203,1.400665004156276,0,266797
img_00960,1685,1203,1.400665004156276,0,1067061
img_00961,1685,1203,1.400665004156276,0,176099
img_00962,1685,1203,1.400665004156276,0,1983892
img_00963,1685,1203,1.400665004156276,0,877947
img_00964,1685,1203,1.400665004156276,0,1309568
img_00965,1685,1203,1.400665004156276,0,1614174
img_00966,1685,1203,1.400665004156276,0,267184
img_00967,1685,1203,1.400665004156276,0,1469099
img_00968,1685,1203,1.400665004156276,0,3126487
img_00969,1685,1203,1.400665004156276,0,2177358
img_00970,1685,1203,1.400665004156276,0,917423
img_00971,1685,1203,1.400665004156276,0,917423
img_00972,1685,1203,1.400665004156276,0,940013
img_00973,1685,1203,1.400665004156276,0,917423
img_00974,1685,1203,1.400665004156276,0,170608
img_00975,1685,1203,1.400665004156276,0,2381472
img_00976,1685,1203,1.400665004156276,0,1213898
img_00977,1685,1203,1.400665004156276,0,1826077
img_00978,1685,1203,1.400665004156276,0,561189
img_00979,1685,1203,1.400665004156276,0,483521
img_00980,1685,1203,1.400665004156276,0,662737
img_00981,1685,1203,1.400665004156276,0,1836827
img_00982,1685,1203,1.400665004156276,0,78873
img_00983,1685,1203,1.400665004156276,0,730986
img_00984,1685,1203,1.400665004156276,0,2482879
img_00985,1685,1203,1.400665004156276,0,1262724
img_00986,1685,1203,1.400665004156276,0,657349
img_00987,1685,1203,1.400665004156276,0,19135
img_00988,1685,1203,1.400665004156276,0,1655903
img_00989,1685,1203,1.400665004156276,0,1283015
img_00990,1685,1203,1.400665004156276,0,1852988
img_00991,1685,1203,1.400665004156276,0,1001506
img_00992,1685,1203,1.400665004156276,0,1308018
img_00993,1685,1203,1.400665004156276,0,1434810
img_00994,1685,1203,1.400665004156276,0,1163007
img_00995,1685,1203,1.400665004156276,0,740245
img_00996,1685,1203,1.400665004156276,0,1255366
img_00997,1685,1203,1.400665004156276,0,1255366
img_00998,1685,1203,1.400665004156276,0,917423
img_00999,1685,1203,1.400665004156276,0,97414
img_01000,1685,1203,1.400665004156276,0,1255366
img_01001,1685,1203,1.400665004156276,0,97414
img_01002,1685,1203,1.400665004156276,0,310953
img_01003,1685,1203,1.400665004156276,0,32187
img_01004,1685,1203,1.400665004156276,0,59282
img_01005,1685,1203,1.400665004156276,0,2089089
img_01006,1685,1203,1.400665004156276,0,417871
img_01007,1685,1203,1.400665004156276,0,2600486
img_01008,1685,1203,1.400665004156276,0,417871
img_01009,1685,1203,1.400665004156276,0,2089089
img_01010,1685,1203,1.400665004156276,0,1142189
img_01011,1685,1203,1.400665004156276,0,1118459
img_01012,1685,1203,1.400665004156276,0,1640938
img_01013,1685,1203,1.400665004156276,0,500664
img_01014,1685,1203,1.400665004156276,0,917423
img_01015,1685,1203,1.400665004156276,0,917423
img_01016,1685,1203,1.400665004156276,0,1892134
img_01017,1685,1203,1.400665004156276,0,1892134
img_01018,1685,1203,1.400665004156276,0,2197732
img_01019,1685,1203,1.400665004156276,0,1231446
img_01020,1685,1203,1.400665004156276,0,500664
img_01021,1685,1203,1.400665004156276,0,500664
img_01022,1685,1203,1.400665004156276,0,500664
img_01023,1685,1203,1.400665004156276,0,1014595
img_01024,1685,1203,1.400665004156276,0,170608
img_01025,1685,1203,1.400665004156276,0,170608
img_01026,1685,1203,1.400665004156276,0,917423
img_01027,1685,1203,1.400665004156276,0,702845
img_01028,1685,1203,1.400665004156276,0,1169944
img_01029,1685,1203,1.400665004156276,0,1396847
img_01030,1685,1203,1.400665004156276,0,561783
img_01031,1685,1203,1.400665004156276,0,1382834
img_01032,1685,1203,1.400665004156276,0,917423
img_01033,1685,1203,1.400665004156276,0,917423
img_01034,1685,1203,1.400665004156276,0,917423
img_01035,1685,1203,1.400665004156276,0,917423
img_01036,1685,1203,1.400665004156276,0,1699406
img_01037,1685,1203,1.400665004156276,0,1381230
img_01038,1685,1203,1.400665004156276,0,122861
img_01039,1685,1203,1.400665004156276,0,818723
img_01040,1685,1203,1.400665004156276,0,821291
img_01041,1685,1203,1.400665004156276,0,1317212
img_01042,1685,1203,1.400665004156276,0,1127806
img_01043,1685,1203,1.400665004156276,0,2839650
img_01044,1685,1203,1.400665004156276,0,489396
img_01045,1685,1203,1.400665004156276,0,1465923
img_01046,1685,1203,1.400665004156276,0,1052158
img_01047,1685,1203,1.400665004156276,0,67481
img_01048,1685,1203,1.400665004156276,0,1026859
img_01049,1685,1203,1.400665004156276,0,1104582
img_01050,1685,1203,1.400665004156276,0,1653047
img_01051,1685,1203,1.400665004156276,0,2017900
img_01052,1685,1203,1.400665004156276,0,965992
img_01053,1685,1203,1.400665004156276,0,834253
img_01054,1685,1203,1.400665004156276,0,38572
img_01055,1685,1203,1.400665004156276,0,1731759
img_01056,1685,1203,1.400665004156276,0,812241
img_01057,1685,1203,1.400665004156276,0,190291
img_01058,1685,1203,1.400665004156276,0,1253330
img_01059,1685,1203,1.400665004156276,0,1633906
img_01060,1685,1203,1.400665004156276,0,818276
img_01061,1685,1203,1.400665004156276,0,1234603
img_01062,1685,1203,1.400665004156276,0,76064
img_01063,1685,1203,1.400665004156276,0,1434810
img_01064,1685,1203,1.400665004156276,0,1031734
img_01065,1685,1203,1.400665004156276,0,202850
img_01066,1685,1203,1.400665004156276,0,257890
img_01067,1685,1203,1.400665004156276,0,993362
img_01068,1685,1203,1.400665004156276,0,2077341
img_01069,1685,1203,1.400665004156276,0,1824163
img_01070,1685,1203,1.400665004156276,0,1664023
img_01071,1685,1203,1.400665004156276,0,1564450
img_01072,1685,1203,1.400665004156276,0,608939
img_01073,1685,1203,1.400665004156276,0,2051757
img_01074,1685,1203,1.400665004156276,0,1025210
img_01075,1685,1203,1.400665004156276,0,1091999
img_01076,1685,1203,1.400665004156276,0,570518
img_01077,1685,1203,1.400665004156276,0,1005271
img_01078,1685,1203,1.400665004156276,0,660259
img_01079,1685,1203,1.400665004156276,0,216140
img_01080,1685,1203,1.400665004156276,0,170608
img_01081,1685,1203,1.400665004156276,0,27161
img_01082,1685,1203,1.400665004156276,0,26894
img_01083,1685,1203,1.400665004156276,0,449925
img_01084,1685,1203,1.400665004156276,0,1664886
img_01085,1685,1203,1.400665004156276,0,66838
img_01086,1685,1203,1.400665004156276,0,672106
img_01087,1685,1203,1.400665004156276,0,27161
img_01088,1685,1203,1.400665004156276,0,62647
img_01089,1685,1203,1.400665004156276,0,1668348
img_01090,1685,1203,1.400665004156276,0,751218
img_01091,1685,1203,1.400665004156276,0,2020944
img_01092,1685,1203,1.400665004156276,0,2020944
img_01093,1685,1203,1.400665004156276,0,1009015
img_01094,1685,1203,1.400665004156276,0,1872260
img_01095,1685,1203,1.400665004156276,0,879229
img_01096,1685,1203,1.400665004156276,0,1374232
img_01097,1685,1203,1.400665004156276,0,1044290
img_01098,1685,1203,1.400665004156276,0,1735783
img_01099,1685,1203,1.400665004156276,0,2624236
img_01100,1685,1203,1.400665004156276,0,359312
img_01101,1685,1203,1.400665004156276,0,17742
img_01102,1685,1203,1.400665004156276,0,170608
img_01103,1685,1203,1.400665004156276,0,1917883
img_01104,1685,1203,1.400665004156276,0,943830
img_01105,1685,1203,1.400665004156276,0,1211624
img_01106,1685,1203,1.400665004156276,0,1325008
img_01107,1685,1203,1.400665004156276,0,1295908
img_01108,1685,1203,1.400665004156276,0,1264698
img_01109,1685,1203,1.400665004156276,0,27161
img_01110,1685,1203,1.400665004156276,0,1038080
img_01111,1685,1203,1.400665004156276,0,1501830
img_01112,1685,1203,1.400665004156276,0,625450
img_01113,1685,1203,1.400665004156276,0,59732
img_01114,1685,1203,1.400665004156276,0,1478817
img_01115,1685,1203,1.400665004156276,0,34668
img_01116,1685,1203,1.400665004156276,0,1653047
img_01117,1685,1203,1.400665004156276,0,30261
img_01118,1685,1203,1.400665004156276,0,27161
img_01119,1685,1203,1.400665004156276,0,466315
img_01120,1685,1203,1.400665004156276,0,1447457
img_01121,1685,1203,1.400665004156276,0,2721205
img_01122,1685,1203,1.400665004156276,0,104013
img_01123,1685,1203,1.400665004156276,0,1358702
img_01124,1685,1203,1.400665004156276,0,500664
img_01125,1685,1203,1.400665004156276,0,200755
img_01126,1685,1203,1.400665004156276,0,1377870
img_01127,1685,1203,1.400665004156276,0,500664
img_01128,1685,1203,1.400665004156276,0,1121396
img_01129,1685,1203,1.400665004156276,0,260759
img_01130,1685,1203,1.400665004156276,0,1032565
img_01131,1685,1203,1.400665004156276,0,1544215
img_01132,1685,1203,1.400665004156276,0,514890
img_01133,1685,1203,1.400665004156276,0,1080563
img_01134,1685,1203,1.400665004156276,0,1190535
img_01135,1685,1203,1.400665004156276,0,275533
img_01136,1685,1203,1.400665004156276,0,80182
img_01137,1685,1203,1.400665004156276,0,1872252
img_01138,1685,1203,1.400665004156276,0,29072
img_01139,1685,1203,1.400665004156276,0,3744338
img_01140,1685,1203,1.400665004156276,0,750643
